"customer_id","customerfullname","favoritescategory"
403,"Mike - Way","Sci-Fi === Foreign === Foreign === Foreign === Documentary === Music === Sci-Fi === Travel === Comedy === Horror === Children === Horror === Classics === Drama === Sci-Fi === Children === Animation === Classics === Music === Sci-Fi === Family === Sports === Foreign === Documentary === Comedy === Family === Travel === Sci-Fi === Games === Documentary === Classics === Foreign === Documentary === Action === Classics"
404,"Stanley - Scroggins","Music === Sports === Travel === Travel === Comedy === Sports === Foreign === New === Documentary === Music === Sports === Action === Games === Documentary === Animation === Animation === Drama === Foreign === Documentary === Foreign === Animation === Documentary === Documentary === Games === Animation === Sci-Fi === Foreign === Animation === Foreign === Classics"
405,"Leonard - Schofield","Sci-Fi === Games === Games === Documentary === Documentary === Sports === Travel === Horror === Classics === Sports === Travel === Drama === Games === Animation === Games === Music === New === Travel === Sports === Foreign === New === Documentary === Action === New === Animation === Classics === Music === Documentary === Foreign === Documentary === Documentary === New"
406,"Nathan - Runyon","Comedy === Animation === Horror === Drama === Documentary === Animation === Horror === New === Music === Music === Animation === Documentary === New === Sports === Foreign === Animation === Comedy === Drama === New === Action === Documentary === Classics === Animation === Classics === Children === Animation === Sci-Fi === Children === Drama === Animation === Classics === Comedy"
407,"Dale - Ratcliff","Documentary === Sports === Foreign === Drama === Action === Foreign === Horror === Action === Animation === Sports === Games === Drama === Games === Action === New === Games === Games === Classics === Classics === Music === Sci-Fi === New === Classics === New === New === Sci-Fi === Animation"
408,"Manuel - Murrell","Children === Classics === Children === Children === Children === Travel === Classics === Comedy === Family === Travel === Children === Family === Children === Sports === Comedy === Games === Family === Sports === Games === Documentary === Drama === Games === Drama === Classics === Animation === New === Travel === Classics === Family === Comedy"
409,"Rodney - Moeller","Documentary === Travel === Comedy === Family === Music === Drama === Classics === Action === Children === Family === Comedy === Documentary === Music === Games === Animation === Drama === Games === Sci-Fi === Sports === Sci-Fi === Children === Animation === Sports"
410,"Curtis - Irby","Travel === Drama === Family === Horror === Family === Animation === Action === Sports === Family === Action === Games === Foreign === Games === Sci-Fi === Music === Comedy === Sports === Action === Action === Foreign === Drama === Action === Family === Documentary === Sci-Fi === Comedy === Children === Comedy === Sci-Fi === Family === Music === Sci-Fi === Games === Drama === Family === Action === Animation === Drama"
411,"Norman - Currier","Sports === Documentary === Animation === Foreign === Children === Family === Sci-Fi === Action === Animation === Drama === Animation === Family === Animation === Animation === Animation === Music === Sports === Comedy === Sports === Drama === Drama === Documentary === Music === Animation === Family === Sci-Fi"
412,"Allen - Butterfield","Classics === Comedy === Action === Drama === Family === Children === Action === Travel === Family === Sports === Drama === Action === Action === Travel === Travel === Comedy === Classics === Comedy === Action === Family === Sci-Fi"
413,"Marvin - Yee","Action === Drama === Horror === Family === Sci-Fi === Horror === Action === Children === Foreign === Comedy === Foreign === Animation === Animation === Children === New === Travel === Children === Games === Comedy === Family === Sci-Fi"
414,"Vincent - Ralston","Travel === Horror === New === Drama === Foreign === Drama === Travel === Travel === Family === Games === Family === Horror === Comedy === Horror === Sports === New === Action === Travel === Music === Family === Classics === Children === Games === Travel === Music"
415,"Glenn - Pullen","Games === Sports === Sports === Sports === Documentary === Children === Animation === Action === New === Comedy === Drama === Sports === Action === Documentary === Family === Children === Travel === Classics === Children === Sci-Fi === Drama === Horror === Comedy"
416,"Jeffery - Pinson","Documentary === Action === Drama === Children === Comedy === Music === Sci-Fi === Sports === Drama === Horror === Action === Foreign === Documentary === Sci-Fi === Games === Children === Horror === Documentary === Classics === Drama === Horror === Action === Animation === Travel === Sci-Fi === Family === Travel === Sports === Comedy === Classics === Classics"
417,"Travis - Estep","Animation === Horror === Sci-Fi === Animation === Sci-Fi === Documentary === Sci-Fi === Sci-Fi === Drama === Action === Action === Animation === New === New === Action === New === Comedy === Sports === Music === Comedy === Action === New === Animation === Documentary === Animation"
418,"Jeff - East","Documentary === Animation === Foreign === Sci-Fi === Drama === Foreign === Foreign === Foreign === Horror === Documentary === Music === New === Sports === Sports === Family === Horror === Comedy === Classics === Games === Family === Comedy === Documentary === New === Classics === Children === Documentary === New === Horror === Travel === Foreign"
419,"Chad - Carbone","Documentary === Animation === Action === Classics === Horror === Sports === Games === Animation === Animation === Sci-Fi === Music === Foreign === Sci-Fi === Sports === Children === Sci-Fi === Classics === New === Classics === Music === Drama === Documentary === Documentary === Games === Travel"
420,"Jacob - Lance","Comedy === Travel === Sports === Animation === Sci-Fi === Music === Animation === Classics === Action === Games === Children === Music === Documentary === Action === Horror === Sports === Games === Action === Horror === Classics === Sci-Fi"
421,"Lee - Hawks","Drama === Animation === Drama === Sci-Fi === Travel === Music === Sci-Fi === Horror === Sports === Sci-Fi === Family === Travel === Animation === Horror === Drama === Comedy === Sports === Comedy === Travel === Comedy === Sports === Travel === Documentary === Horror === Sci-Fi === Foreign === Classics"
422,"Melvin - Ellington","Sci-Fi === Foreign === Foreign === Games === Horror === Sci-Fi === Games === Drama === Drama === Drama === Classics === Comedy === Foreign === Sci-Fi === Family === Children === Games === Documentary === Music === Classics === Travel === Children === Music === Games === Sci-Fi === Travel"
423,"Alfred - Casillas","Drama === Children === Travel === Sports === Drama === Action === Games === Foreign === Documentary === Sci-Fi === Travel === Sci-Fi === Music === Drama === Horror === Family === Documentary === Music === Action === Games === Horror === Music === Children === Classics === Family === Sports"
424,"Kyle - Spurlock","Travel === Drama === Drama === New === Animation === Children === Foreign === Animation === Action === Family === Animation === Drama === Sports === New === Family === Drama === Drama === Drama === Games === Action === Games === Animation === Documentary === Travel === Classics === Documentary === Documentary === Action === Documentary === Comedy"
425,"Francis - Sikes","Sci-Fi === Documentary === Horror === Animation === Action === Action === Drama === Drama === Animation === Classics === Drama === Classics === Travel === Sports === Music === Travel === Action === Documentary === Family === New === Travel === Travel === Foreign === Family === New === Games"
